PlayerID,RelativeTime,Event
3,1157.836,PLAYER_LOGOUT
76,1158.092,PLAYER_LOGOUT
3,1158.18,PLAYER_LOGIN
3,1158.36,PLAYER_LOGIN
3,1158.36,PLAYER_LOGIN
3,1158.385,PLAYER_LOGOUT
3,1158.433,PLAYER_LOGOUT
55,1158.689,PLAYER_LOGOUT
55,1158.72,PLAYER_LOGIN
2,1158.814,PLAYER_LOGOUT
2,1158.84,PLAYER_LOGIN
3,1159.0,PLAYER_LOGOUT
68,1159.02,PLAYER_LOGIN
3,1159.08,PLAYER_LOGIN
41,1159.367,PLAYER_LOGOUT
3,1159.38,PLAYER_LOGIN
41,1159.38,PLAYER_LOGIN
104,1159.38,PLAYER_LOGIN
3,1159.414,PLAYER_LOGOUT
104,1159.415,PLAYER_LOGOUT
104,1159.44,PLAYER_LOGIN
104,1159.457,PLAYER_LOGOUT
75,1159.68,PLAYER_LOGOUT
109,1159.86,PLAYER_LOGIN
70,1159.892,PLAYER_LOGOUT
90,1160.077,PLAYER_LOGOUT
68,1160.446,PLAYER_LOGOUT
55,1160.612,PLAYER_LOGOUT
55,1160.64,PLAYER_LOGIN
104,1160.64,PLAYER_LOGIN
104,1160.697,PLAYER_LOGOUT
104,1160.709,PLAYER_LOGOUT
104,1160.76,PLAYER_LOGIN
105,1160.82,PLAYER_LOGOUT
105,1160.88,PLAYER_LOGIN
82,1160.94,PLAYER_LOGIN
89,1161.455,PLAYER_LOGOUT
103,1161.596,PLAYER_LOGOUT
75,1161.667,PLAYER_LOGOUT
79,1162.082,PLAYER_LOGOUT
2,1162.431,PLAYER_LOGOUT
2,1162.44,PLAYER_LOGIN
13,1162.92,PLAYER_LOGIN
74,1163.058,PLAYER_LOGOUT
1,1163.46,PLAYER_LOGIN
75,1163.483,PLAYER_LOGOUT
113,1163.625,PLAYER_LOGOUT
113,1163.7,PLAYER_LOGIN
113,1163.76,PLAYER_LOGIN
53,1163.774,PLAYER_LOGOUT
113,1163.777,PLAYER_LOGOUT
114,1163.782,PLAYER_LOGOUT
114,1163.82,PLAYER_LOGIN
56,1163.962,PLAYER_LOGOUT
57,1163.965,PLAYER_LOGOUT
42,1164.048,PLAYER_LOGOUT
107,1164.12,PLAYER_LOGOUT
107,1164.129,PLAYER_LOGOUT
80,1164.24,PLAYER_LOGIN
8,1164.336,PLAYER_LOGOUT
112,1164.349,PLAYER_LOGOUT
8,1164.42,PLAYER_LOGIN
71,1164.48,PLAYER_LOGIN
57,1164.9,PLAYER_LOGIN
70,1164.9,PLAYER_LOGIN
55,1165.024,PLAYER_LOGOUT
46,1165.026,PLAYER_LOGOUT
100,1165.026,PLAYER_LOGOUT
13,1165.062,PLAYER_LOGOUT
43,1165.08,PLAYER_LOGIN
82,1165.08,PLAYER_LOGIN
82,1165.098,PLAYER_LOGOUT
114,1165.143,PLAYER_LOGOUT
43,1165.163,PLAYER_LOGOUT
114,1165.2,PLAYER_LOGIN
40,1165.317,PLAYER_LOGOUT
43,1165.379,PLAYER_LOGOUT
114,1165.55,PLAYER_LOGOUT
98,1165.62,PLAYER_LOGIN
113,1165.66,PLAYER_LOGOUT
113,1165.68,PLAYER_LOGIN
72,1165.704,PLAYER_LOGOUT
75,1165.743,PLAYER_LOGOUT
2,1165.771,PLAYER_LOGOUT
83,1166.241,PLAYER_LOGOUT
81,1166.246,PLAYER_LOGOUT
81,1166.28,PLAYER_LOGIN
109,1166.353,PLAYER_LOGOUT
50,1166.371,PLAYER_LOGOUT
67,1166.371,PLAYER_LOGOUT
81,1166.4,PLAYER_LOGIN
81,1166.421,PLAYER_LOGOUT
83,1166.512,PLAYER_LOGOUT
105,1166.541,PLAYER_LOGOUT
105,1166.58,PLAYER_LOGIN
35,1166.614,PLAYER_LOGOUT
105,1166.64,PLAYER_LOGIN
105,1166.688,PLAYER_LOGOUT
83,1166.7,PLAYER_LOGOUT
83,1166.708,PLAYER_LOGOUT
35,1166.766,PLAYER_LOGOUT
83,1166.999,PLAYER_LOGOUT
98,1167.368,PLAYER_LOGOUT
70,1167.447,PLAYER_LOGOUT
66,1167.577,PLAYER_LOGOUT
30,1167.66,PLAYER_LOGOUT
75,1167.897,PLAYER_LOGOUT
53,1167.956,PLAYER_LOGOUT
53,1167.96,PLAYER_LOGIN
105,1167.96,PLAYER_LOGOUT
71,1167.997,PLAYER_LOGOUT
1,1168.012,PLAYER_LOGOUT
105,1168.02,PLAYER_LOGIN
1,1168.08,PLAYER_LOGIN
75,1168.136,PLAYER_LOGOUT
81,1168.244,PLAYER_LOGOUT
80,1168.252,PLAYER_LOGOUT
53,1168.26,PLAYER_LOGOUT
53,1168.26,PLAYER_LOGIN
53,1168.267,PLAYER_LOGOUT
53,1168.38,PLAYER_LOGIN
53,1168.381,PLAYER_LOGOUT
80,1168.44,PLAYER_LOGIN
80,1168.44,PLAYER_LOGOUT
104,1168.642,PLAYER_LOGOUT
53,1168.937,PLAYER_LOGOUT
53,1168.98,PLAYER_LOGIN
53,1169.001,PLAYER_LOGOUT
0,1169.289,PLAYER_LOGOUT
57,1169.438,PLAYER_LOGOUT
3,1169.453,PLAYER_LOGOUT
3,1169.46,PLAYER_LOGIN
110,1169.58,PLAYER_LOGIN
110,1169.586,PLAYER_LOGOUT
83,1170.186,PLAYER_LOGOUT
59,1170.543,PLAYER_LOGOUT
110,1170.563,PLAYER_LOGOUT
110,1170.6,PLAYER_LOGIN
49,1170.65,PLAYER_LOGOUT
43,1170.66,PLAYER_LOGIN
8,1170.686,PLAYER_LOGOUT
8,1170.72,PLAYER_LOGIN
85,1170.774,PLAYER_LOGOUT
85,1170.78,PLAYER_LOGIN
75,1170.994,PLAYER_LOGOUT
43,1171.024,PLAYER_LOGOUT
110,1171.44,PLAYER_LOGOUT
35,1171.814,PLAYER_LOGOUT
113,1172.447,PLAYER_LOGOUT
35,1172.625,PLAYER_LOGOUT
41,1172.77,PLAYER_LOGOUT
9,1172.969,PLAYER_LOGOUT
53,1173.01,PLAYER_LOGOUT
82,1173.06,PLAYER_LOGOUT
85,1173.501,PLAYER_LOGOUT
35,1173.627,PLAYER_LOGOUT
7,1173.66,PLAYER_LOGOUT
105,1173.864,PLAYER_LOGOUT
105,1173.9,PLAYER_LOGIN
35,1173.928,PLAYER_LOGOUT
107,1173.949,PLAYER_LOGOUT
107,1173.96,PLAYER_LOGIN
53,1174.02,PLAYER_LOGIN
53,1174.022,PLAYER_LOGOUT
1,1174.484,PLAYER_LOGOUT
7,1174.5,PLAYER_LOGIN
83,1174.54,PLAYER_LOGOUT
1,1174.56,PLAYER_LOGIN
105,1174.56,PLAYER_LOGIN
105,1174.577,PLAYER_LOGOUT
8,1174.609,PLAYER_LOGOUT
83,1175.109,PLAYER_LOGOUT
83,1175.16,PLAYER_LOGOUT
1,1175.186,PLAYER_LOGOUT
7,1175.254,PLAYER_LOGOUT
7,1175.28,PLAYER_LOGIN
105,1175.606,PLAYER_LOGOUT
50,1175.64,PLAYER_LOGIN
105,1175.64,PLAYER_LOGIN
50,1175.644,PLAYER_LOGOUT
50,1175.832,PLAYER_LOGOUT
50,1176.297,PLAYER_LOGOUT
50,1176.3,PLAYER_LOGIN
50,1176.381,PLAYER_LOGOUT
3,1176.708,PLAYER_LOGOUT
107,1176.782,PLAYER_LOGOUT
83,1177.174,PLAYER_LOGOUT
53,1177.465,PLAYER_LOGOUT
50,1177.665,PLAYER_LOGOUT
107,1177.959,PLAYER_LOGOUT
35,1178.113,PLAYER_LOGOUT
35,1178.227,PLAYER_LOGOUT
7,1178.962,PLAYER_LOGOUT
7,1179.0,PLAYER_LOGIN
7,1179.06,PLAYER_LOGIN
7,1179.068,PLAYER_LOGOUT
105,1181.852,PLAYER_LOGOUT
105,1181.88,PLAYER_LOGIN
105,1183.038,PLAYER_LOGOUT
7,1188.18,PLAYER_LOGOUT
86,1192.92,PLAYER_LOGOUT
86,1192.98,PLAYER_LOGIN
86,1193.214,PLAYER_LOGOUT
80,1196.04,PLAYER_LOGIN
80,1196.873,PLAYER_LOGOUT
80,1196.88,PLAYER_LOGIN
66,1197.96,PLAYER_LOGIN
86,1198.155,PLAYER_LOGOUT
80,1198.304,PLAYER_LOGOUT
40,1198.38,PLAYER_LOGOUT
80,1198.38,PLAYER_LOGIN
116,1198.38,PLAYER_LOGIN
116,1198.54,PLAYER_LOGOUT
116,1198.56,PLAYER_LOGIN
116,1198.56,PLAYER_LOGIN
40,1198.579,PLAYER_LOGOUT
40,1198.598,PLAYER_LOGOUT
116,1198.643,PLAYER_LOGOUT
116,1198.8,PLAYER_LOGIN
116,1198.816,PLAYER_LOGOUT
116,1198.886,PLAYER_LOGOUT
116,1198.92,PLAYER_LOGIN
40,1199.573,PLAYER_LOGOUT
90,1199.58,PLAYER_LOGIN
66,1199.584,PLAYER_LOGOUT
80,1199.658,PLAYER_LOGOUT
40,1199.88,PLAYER_LOGOUT
40,1200.192,PLAYER_LOGOUT
56,1200.36,PLAYER_LOGIN
56,1200.42,PLAYER_LOGIN
40,1200.431,PLAYER_LOGOUT
40,1200.486,PLAYER_LOGOUT
56,1200.496,PLAYER_LOGOUT
56,1200.96,PLAYER_LOGOUT
56,1201.02,PLAYER_LOGIN
40,1201.384,PLAYER_LOGOUT
56,1201.44,PLAYER_LOGIN
56,1201.466,PLAYER_LOGOUT
40,1201.488,PLAYER_LOGOUT
56,1201.56,PLAYER_LOGIN
80,1201.56,PLAYER_LOGIN
56,1201.564,PLAYER_LOGOUT
56,1201.633,PLAYER_LOGOUT
56,1201.68,PLAYER_LOGIN
56,1201.8,PLAYER_LOGIN
56,1201.83,PLAYER_LOGOUT
56,1201.888,PLAYER_LOGOUT
80,1202.22,PLAYER_LOGIN
80,1202.226,PLAYER_LOGOUT
56,1202.28,PLAYER_LOGIN
80,1202.44,PLAYER_LOGOUT
80,1202.46,PLAYER_LOGIN
40,1202.547,PLAYER_LOGOUT
40,1202.745,PLAYER_LOGOUT
80,1202.76,PLAYER_LOGIN
80,1202.765,PLAYER_LOGOUT
40,1202.881,PLAYER_LOGOUT
86,1202.919,PLAYER_LOGOUT
80,1203.109,PLAYER_LOGOUT
80,1203.12,PLAYER_LOGIN
79,1203.892,PLAYER_LOGOUT
80,1203.943,PLAYER_LOGOUT
79,1204.005,PLAYER_LOGOUT
43,1204.8,PLAYER_LOGIN
79,1205.203,PLAYER_LOGOUT
56,1205.376,PLAYER_LOGOUT
31,1205.496,PLAYER_LOGIN
31,1205.972,PLAYER_LOGOUT
79,1206.101,PLAYER_LOGOUT
13,1206.12,PLAYER_LOGIN
110,1206.12,PLAYER_LOGIN
43,1206.171,PLAYER_LOGOUT
99,1206.18,PLAYER_LOGOUT
43,1206.36,PLAYER_LOGIN
43,1206.445,PLAYER_LOGOUT
43,1206.48,PLAYER_LOGIN
43,1206.48,PLAYER_LOGIN
43,1206.549,PLAYER_LOGOUT
107,1206.603,PLAYER_LOGOUT
43,1206.66,PLAYER_LOGIN
107,1206.66,PLAYER_LOGIN
43,1206.683,PLAYER_LOGOUT
3,1206.72,PLAYER_LOGIN
115,1206.72,PLAYER_LOGIN
43,1206.772,PLAYER_LOGOUT
3,1206.898,PLAYER_LOGOUT
3,1206.9,PLAYER_LOGIN
40,1206.903,PLAYER_LOGOUT
43,1206.96,PLAYER_LOGIN
115,1207.006,PLAYER_LOGOUT
115,1207.02,PLAYER_LOGIN
116,1207.391,PLAYER_LOGOUT
116,1207.44,PLAYER_LOGIN
116,1207.607,PLAYER_LOGOUT
115,1207.736,PLAYER_LOGOUT
107,1208.0,PLAYER_LOGOUT
107,1208.04,PLAYER_LOGIN
105,1208.22,PLAYER_LOGIN
40,1208.396,PLAYER_LOGOUT
107,1208.403,PLAYER_LOGOUT
107,1208.551,PLAYER_LOGOUT
40,1208.557,PLAYER_LOGOUT
107,1208.58,PLAYER_LOGIN
43,1208.813,PLAYER_LOGOUT
43,1208.82,PLAYER_LOGIN
43,1208.991,PLAYER_LOGOUT
43,1209.0,PLAYER_LOGIN
43,1209.0,PLAYER_LOGOUT
43,1209.0,PLAYER_LOGIN
43,1209.0,PLAYER_LOGOUT
43,1209.0,PLAYER_LOGIN
43,1209.3,PLAYER_LOGIN
43,1209.357,PLAYER_LOGOUT
40,1209.418,PLAYER_LOGOUT
40,1209.533,PLAYER_LOGOUT
98,1209.54,PLAYER_LOGIN
43,1209.636,PLAYER_LOGOUT
43,1209.66,PLAYER_LOGIN
40,1209.84,PLAYER_LOGOUT
40,1209.898,PLAYER_LOGOUT
90,1209.94,PLAYER_LOGOUT
53,1209.96,PLAYER_LOGIN
40,1210.1,PLAYER_LOGOUT
83,1210.118,PLAYER_LOGOUT
53,1210.153,PLAYER_LOGOUT
53,1210.207,PLAYER_LOGOUT
53,1210.212,PLAYER_LOGOUT
83,1210.251,PLAYER_LOGOUT
53,1210.26,PLAYER_LOGIN
110,1210.266,PLAYER_LOGOUT
81,1210.32,PLAYER_LOGIN
110,1210.32,PLAYER_LOGIN
43,1210.44,PLAYER_LOGIN
43,1210.507,PLAYER_LOGOUT
43,1210.559,PLAYER_LOGOUT
107,1211.085,PLAYER_LOGOUT
98,1211.139,PLAYER_LOGOUT
107,1211.34,PLAYER_LOGIN
40,1211.387,PLAYER_LOGOUT
13,1211.638,PLAYER_LOGOUT
90,1211.82,PLAYER_LOGIN
110,1211.82,PLAYER_LOGOUT
3,1211.958,PLAYER_LOGOUT
3,1212.0,PLAYER_LOGIN
90,1212.041,PLAYER_LOGOUT
90,1212.06,PLAYER_LOGIN
43,1212.24,PLAYER_LOGIN
90,1212.265,PLAYER_LOGOUT
90,1212.3,PLAYER_LOGIN
13,1212.48,PLAYER_LOGIN
50,1212.6,PLAYER_LOGIN
40,1212.609,PLAYER_LOGOUT
80,1212.78,PLAYER_LOGIN
116,1212.9,PLAYER_LOGIN
116,1212.9,PLAYER_LOGOUT
30,1212.96,PLAYER_LOGIN
116,1212.96,PLAYER_LOGIN
105,1213.024,PLAYER_LOGOUT
105,1213.08,PLAYER_LOGIN
116,1213.411,PLAYER_LOGOUT
53,1213.751,PLAYER_LOGOUT
81,1213.915,PLAYER_LOGOUT
53,1214.4,PLAYER_LOGIN
107,1214.522,PLAYER_LOGOUT
90,1215.239,PLAYER_LOGOUT
30,1215.415,PLAYER_LOGOUT
0,1215.72,PLAYER_LOGIN
1,1215.78,PLAYER_LOGIN
50,1216.147,PLAYER_LOGOUT
79,1216.2,PLAYER_LOGOUT
80,1216.323,PLAYER_LOGOUT
90,1216.38,PLAYER_LOGIN
0,1216.577,PLAYER_LOGOUT
110,1217.34,PLAYER_LOGIN
3,1217.419,PLAYER_LOGOUT
40,1217.53,PLAYER_LOGOUT
0,1217.58,PLAYER_LOGIN
90,1217.606,PLAYER_LOGOUT
54,1217.64,PLAYER_LOGIN
90,1217.64,PLAYER_LOGIN
56,1217.88,PLAYER_LOGIN
90,1217.88,PLAYER_LOGIN
90,1217.907,PLAYER_LOGOUT
30,1217.94,PLAYER_LOGIN
110,1218.06,PLAYER_LOGIN
110,1218.07,PLAYER_LOGOUT
43,1218.12,PLAYER_LOGIN
83,1218.12,PLAYER_LOGOUT
83,1218.124,PLAYER_LOGOUT
43,1218.138,PLAYER_LOGOUT
53,1218.401,PLAYER_LOGOUT
54,1218.479,PLAYER_LOGOUT
13,1218.58,PLAYER_LOGOUT
57,1218.6,PLAYER_LOGIN
40,1218.806,PLAYER_LOGOUT
79,1218.817,PLAYER_LOGOUT
104,1218.9,PLAYER_LOGIN
74,1219.576,PLAYER_LOGOUT
56,1219.65,PLAYER_LOGOUT
90,1219.667,PLAYER_LOGOUT
1,1219.677,PLAYER_LOGOUT
90,1219.68,PLAYER_LOGIN
113,1219.68,PLAYER_LOGIN
56,1219.74,PLAYER_LOGIN
56,1219.8,PLAYER_LOGIN
56,1219.811,PLAYER_LOGOUT
110,1219.817,PLAYER_LOGOUT
110,1219.86,PLAYER_LOGIN
56,1219.9,PLAYER_LOGOUT
56,1219.92,PLAYER_LOGIN
110,1219.92,PLAYER_LOGIN
110,1219.965,PLAYER_LOGOUT
43,1220.442,PLAYER_LOGOUT
43,1220.46,PLAYER_LOGIN
40,1220.832,PLAYER_LOGOUT
113,1220.982,PLAYER_LOGOUT
104,1221.315,PLAYER_LOGOUT
0,1221.507,PLAYER_LOGOUT
113,1221.66,PLAYER_LOGIN
56,1221.96,PLAYER_LOGIN
56,1221.96,PLAYER_LOGOUT
56,1221.971,PLAYER_LOGOUT
56,1222.02,PLAYER_LOGIN
56,1222.02,PLAYER_LOGIN
56,1222.105,PLAYER_LOGOUT
54,1222.38,PLAYER_LOGIN
7,1222.44,PLAYER_LOGIN
98,1222.74,PLAYER_LOGIN
107,1222.98,PLAYER_LOGOUT
98,1223.009,PLAYER_LOGOUT
107,1223.04,PLAYER_LOGIN
50,1223.148,PLAYER_LOGOUT
50,1223.16,PLAYER_LOGIN
90,1223.22,PLAYER_LOGIN
50,1223.259,PLAYER_LOGOUT
90,1223.26,PLAYER_LOGOUT
90,1223.28,PLAYER_LOGIN
90,1223.309,PLAYER_LOGOUT
9,1223.64,PLAYER_LOGIN
99,1223.76,PLAYER_LOGOUT
16,1223.814,PLAYER_LOGOUT
28,1223.869,PLAYER_LOGOUT
99,1223.888,PLAYER_LOGOUT
99,1223.94,PLAYER_LOGOUT
30,1223.968,PLAYER_LOGOUT
54,1224.048,PLAYER_LOGOUT
54,1224.06,PLAYER_LOGIN
9,1224.3,PLAYER_LOGIN
9,1224.307,PLAYER_LOGOUT
79,1224.36,PLAYER_LOGOUT
98,1224.78,PLAYER_LOGIN
104,1224.78,PLAYER_LOGIN
57,1224.972,PLAYER_LOGOUT
54,1225.02,PLAYER_LOGIN
54,1225.044,PLAYER_LOGOUT
68,1225.14,PLAYER_LOGIN
57,1225.26,PLAYER_LOGIN
9,1225.292,PLAYER_LOGOUT
68,1225.62,PLAYER_LOGIN
68,1225.662,PLAYER_LOGOUT
68,1225.727,PLAYER_LOGOUT
99,1225.882,PLAYER_LOGOUT
68,1225.98,PLAYER_LOGIN
99,1226.019,PLAYER_LOGOUT
99,1226.176,PLAYER_LOGOUT
68,1226.412,PLAYER_LOGOUT
26,1226.588,PLAYER_LOGOUT
98,1226.629,PLAYER_LOGOUT
104,1226.797,PLAYER_LOGOUT
104,1226.82,PLAYER_LOGIN
107,1226.899,PLAYER_LOGOUT
99,1226.94,PLAYER_LOGOUT
57,1227.022,PLAYER_LOGOUT
90,1227.201,PLAYER_LOGOUT
90,1227.24,PLAYER_LOGIN
79,1227.275,PLAYER_LOGOUT
3,1227.42,PLAYER_LOGIN
114,1227.42,PLAYER_LOGIN
105,1227.499,PLAYER_LOGOUT
105,1227.54,PLAYER_LOGIN
107,1227.568,PLAYER_LOGOUT
56,1227.66,PLAYER_LOGIN
56,1227.66,PLAYER_LOGOUT
56,1227.66,PLAYER_LOGIN
56,1227.692,PLAYER_LOGOUT
57,1227.72,PLAYER_LOGIN
56,1227.742,PLAYER_LOGOUT
114,1227.772,PLAYER_LOGOUT
114,1227.78,PLAYER_LOGIN
86,1227.796,PLAYER_LOGOUT
105,1227.84,PLAYER_LOGIN
105,1227.853,PLAYER_LOGOUT
1,1227.96,PLAYER_LOGIN
3,1228.02,PLAYER_LOGIN
3,1228.073,PLAYER_LOGOUT
57,1228.14,PLAYER_LOGIN
57,1228.19,PLAYER_LOGOUT
116,1228.38,PLAYER_LOGIN
7,1228.392,PLAYER_LOGOUT
7,1228.44,PLAYER_LOGIN
7,1228.5,PLAYER_LOGIN
7,1228.519,PLAYER_LOGOUT
107,1228.552,PLAYER_LOGOUT
107,1228.62,PLAYER_LOGIN
105,1228.65,PLAYER_LOGOUT
105,1228.68,PLAYER_LOGIN
116,1228.682,PLAYER_LOGOUT
72,1228.74,PLAYER_LOGIN
57,1228.993,PLAYER_LOGOUT
113,1229.115,PLAYER_LOGOUT
104,1229.132,PLAYER_LOGOUT
43,1229.46,PLAYER_LOGIN
43,1229.514,PLAYER_LOGOUT
35,1229.517,PLAYER_LOGOUT
83,1229.65,PLAYER_LOGOUT
103,1229.828,PLAYER_LOGOUT
7,1229.849,PLAYER_LOGOUT
1,1230.098,PLAYER_LOGOUT
54,1230.152,PLAYER_LOGOUT
54,1230.42,PLAYER_LOGIN
54,1230.452,PLAYER_LOGOUT
116,1230.54,PLAYER_LOGIN
83,1230.788,PLAYER_LOGOUT
3,1230.933,PLAYER_LOGOUT
3,1230.96,PLAYER_LOGIN
55,1231.02,PLAYER_LOGIN
105,1231.029,PLAYER_LOGOUT
40,1231.05,PLAYER_LOGOUT
105,1231.08,PLAYER_LOGIN
82,1231.2,PLAYER_LOGIN
40,1231.44,PLAYER_LOGOUT
98,1231.44,PLAYER_LOGIN
57,1231.56,PLAYER_LOGIN
64,1231.68,PLAYER_LOGIN
0,1231.74,PLAYER_LOGIN
90,1231.753,PLAYER_LOGOUT
90,1231.92,PLAYER_LOGIN
82,1231.978,PLAYER_LOGOUT
16,1232.055,PLAYER_LOGOUT
16,1232.286,PLAYER_LOGOUT
99,1232.34,PLAYER_LOGOUT
43,1232.4,PLAYER_LOGIN
43,1232.4,PLAYER_LOGOUT
43,1232.427,PLAYER_LOGOUT
7,1232.52,PLAYER_LOGIN
99,1232.58,PLAYER_LOGOUT
99,1232.596,PLAYER_LOGOUT
43,1232.64,PLAYER_LOGIN
55,1233.044,PLAYER_LOGOUT
55,1233.06,PLAYER_LOGIN
16,1233.067,PLAYER_LOGOUT
55,1233.172,PLAYER_LOGOUT
55,1233.18,PLAYER_LOGIN
1,1233.24,PLAYER_LOGIN
105,1233.281,PLAYER_LOGOUT
8,1233.3,PLAYER_LOGIN
105,1233.3,PLAYER_LOGIN
116,1233.36,PLAYER_LOGIN
116,1233.373,PLAYER_LOGOUT
75,1233.378,PLAYER_LOGOUT
75,1233.42,PLAYER_LOGIN
57,1233.456,PLAYER_LOGOUT
53,1233.48,PLAYER_LOGIN
85,1233.54,PLAYER_LOGIN
76,1233.553,PLAYER_LOGOUT
59,1233.6,PLAYER_LOGIN
75,1233.768,PLAYER_LOGOUT
90,1233.879,PLAYER_LOGOUT
90,1233.9,PLAYER_LOGIN
42,1234.02,PLAYER_LOGIN
3,1234.26,PLAYER_LOGIN
98,1234.26,PLAYER_LOGIN
98,1234.268,PLAYER_LOGOUT
3,1234.281,PLAYER_LOGOUT
54,1234.32,PLAYER_LOGIN
3,1234.341,PLAYER_LOGOUT
54,1234.365,PLAYER_LOGOUT
40,1234.404,PLAYER_LOGOUT
98,1234.44,PLAYER_LOGIN
98,1234.453,PLAYER_LOGOUT
40,1234.474,PLAYER_LOGOUT
43,1234.5,PLAYER_LOGIN
43,1234.505,PLAYER_LOGOUT
50,1234.56,PLAYER_LOGIN
50,1234.572,PLAYER_LOGOUT
59,1234.599,PLAYER_LOGOUT
40,1234.662,PLAYER_LOGOUT
98,1234.672,PLAYER_LOGOUT
98,1234.68,PLAYER_LOGIN
98,1234.74,PLAYER_LOGIN
25,1234.778,PLAYER_LOGOUT
3,1234.8,PLAYER_LOGIN
98,1234.8,PLAYER_LOGOUT
75,1234.895,PLAYER_LOGOUT
83,1234.936,PLAYER_LOGOUT
79,1235.096,PLAYER_LOGOUT
82,1235.22,PLAYER_LOGIN
64,1235.368,PLAYER_LOGOUT
107,1235.528,PLAYER_LOGOUT
54,1235.574,PLAYER_LOGOUT
105,1235.597,PLAYER_LOGOUT
43,1235.637,PLAYER_LOGOUT
43,1235.7,PLAYER_LOGIN
105,1235.76,PLAYER_LOGIN
107,1235.766,PLAYER_LOGOUT
90,1235.776,PLAYER_LOGOUT
2,1235.82,PLAYER_LOGIN
43,1235.874,PLAYER_LOGOUT
39,1235.88,PLAYER_LOGIN
39,1235.88,PLAYER_LOGOUT
43,1235.88,PLAYER_LOGIN
43,1235.88,PLAYER_LOGOUT
39,1235.94,PLAYER_LOGIN
52,1236.24,PLAYER_LOGIN
110,1236.396,PLAYER_LOGOUT
110,1236.42,PLAYER_LOGIN
42,1236.48,PLAYER_LOGIN
42,1236.528,PLAYER_LOGOUT
104,1236.54,PLAYER_LOGIN
43,1236.6,PLAYER_LOGIN
112,1236.66,PLAYER_LOGIN
43,1236.757,PLAYER_LOGOUT
43,1236.78,PLAYER_LOGIN
105,1237.019,PLAYER_LOGOUT
105,1237.2,PLAYER_LOGIN
42,1237.233,PLAYER_LOGOUT
42,1237.26,PLAYER_LOGIN
42,1237.26,PLAYER_LOGOUT
42,1237.26,PLAYER_LOGIN
50,1237.308,PLAYER_LOGOUT
50,1237.32,PLAYER_LOGIN
110,1237.425,PLAYER_LOGOUT
110,1237.44,PLAYER_LOGIN
105,1237.469,PLAYER_LOGOUT
110,1237.5,PLAYER_LOGIN
110,1237.552,PLAYER_LOGOUT
41,1237.56,PLAYER_LOGIN
105,1237.56,PLAYER_LOGIN
49,1237.679,PLAYER_LOGOUT
42,1237.86,PLAYER_LOGIN
42,1237.867,PLAYER_LOGOUT
50,1237.876,PLAYER_LOGOUT
50,1237.92,PLAYER_LOGIN
110,1237.92,PLAYER_LOGIN
110,1237.928,PLAYER_LOGOUT
2,1238.008,PLAYER_LOGOUT
2,1238.04,PLAYER_LOGIN
42,1238.064,PLAYER_LOGOUT
42,1238.1,PLAYER_LOGIN
42,1238.1,PLAYER_LOGOUT
42,1238.1,PLAYER_LOGIN
42,1238.1,PLAYER_LOGOUT
42,1238.16,PLAYER_LOGIN
42,1238.16,PLAYER_LOGOUT
7,1238.28,PLAYER_LOGOUT
7,1238.28,PLAYER_LOGIN
42,1238.28,PLAYER_LOGIN
53,1238.34,PLAYER_LOGIN
53,1238.376,PLAYER_LOGOUT
53,1238.69,PLAYER_LOGOUT
53,1238.7,PLAYER_LOGIN
59,1238.76,PLAYER_LOGIN
42,1238.908,PLAYER_LOGOUT
42,1238.94,PLAYER_LOGIN
105,1238.992,PLAYER_LOGOUT
105,1239.0,PLAYER_LOGIN
107,1239.12,PLAYER_LOGIN
105,1239.42,PLAYER_LOGOUT
105,1239.48,PLAYER_LOGIN
42,1239.54,PLAYER_LOGIN
42,1239.54,PLAYER_LOGOUT
42,1239.58,PLAYER_LOGOUT
50,1239.594,PLAYER_LOGOUT
42,1239.6,PLAYER_LOGIN
50,1239.6,PLAYER_LOGIN
50,1239.6,PLAYER_LOGOUT
50,1239.78,PLAYER_LOGIN
113,1239.78,PLAYER_LOGIN
50,1239.94,PLAYER_LOGOUT
42,1239.96,PLAYER_LOGIN
42,1239.96,PLAYER_LOGOUT
42,1239.991,PLAYER_LOGOUT
42,1240.02,PLAYER_LOGIN
50,1240.02,PLAYER_LOGIN
105,1240.02,PLAYER_LOGOUT
105,1240.08,PLAYER_LOGIN
105,1240.198,PLAYER_LOGOUT
0,1240.2,PLAYER_LOGOUT
0,1240.2,PLAYER_LOGIN
105,1240.2,PLAYER_LOGIN
2,1240.38,PLAYER_LOGIN
2,1240.397,PLAYER_LOGOUT
7,1240.74,PLAYER_LOGIN
7,1240.77,PLAYER_LOGOUT
50,1240.946,PLAYER_LOGOUT
42,1240.947,PLAYER_LOGOUT
42,1240.98,PLAYER_LOGIN
50,1240.98,PLAYER_LOGIN
68,1240.98,PLAYER_LOGIN
42,1241.16,PLAYER_LOGIN
42,1241.184,PLAYER_LOGOUT
2,1241.205,PLAYER_LOGOUT
2,1241.22,PLAYER_LOGIN
42,1241.459,PLAYER_LOGOUT
42,1241.46,PLAYER_LOGIN
50,1241.612,PLAYER_LOGOUT
103,1241.839,PLAYER_LOGOUT
50,1241.88,PLAYER_LOGIN
50,1241.88,PLAYER_LOGOUT
42,1242.06,PLAYER_LOGOUT
50,1242.12,PLAYER_LOGIN
71,1242.18,PLAYER_LOGIN
80,1242.18,PLAYER_LOGIN
